CLIENT_CODE,FILE_NBR,SUBMISSION_NUMBER,LINE_NUMBER,INPATIENT_REVENUE,OUTPATIENT_REVENUE,TOTAL_REVENUE,INPATIENT_DEDUCTION,OUTPATIENT_DEDUCTION,TOTAL_DEDUCTION,NET_INPATIENT_REVENUE,NET_OUTPATIENT_REVENUE,NET_PATIENT_REVENUE
23,100014,1.00014010120191e+35,12,24823881,53294091,78117972,10766647,25893385,36660032,14057234,27400706,41457940
23,100014,1.00014010120191e+35,13,,,,,,,,,
23,100014,1.00014010120191e+35,14,770010,486572,1256582,190038,68897,258935,579972,417675,997647
23,100014,1.00014010120191e+35,15,,,,,,,,,
23,100014,1.00014010120191e+35,16,,,,115873,975617,1091490,-115873,-975617,-1091490
23,100014,1.00014010120191e+35,17,,,,2653201,2030150,4683351,-2653201,-2030150,-4683351
23,100014,1.00014010120191e+35,18,,,,,,,,,
23,100014,1.00014010120191e+35,19,204853359,227611107,432464466,155607462,174462763,330070225,49245897,53148344,102394241
23,100014,1.00014010120191e+35,20,80109,10022510,10102619,65010,7164860,7229870,15099,2857650,2872749
23,100014,1.00014010120191e+35,21,204773250,217588597,422361847,155542452,167297903,322840355,49230798,50290694,99521492
23,100014,1.00014010120191e+35,22,,,242541060,,,169523434,,,73017626
23,100016,1.00016010120191e+35,1,,,,1633285,1713,1634998,-1633285,-1713,-1634998
23,100016,1.00016010120191e+35,2,1592310,2159,1594469,,,,1592310,2159,1594469
23,100016,1.00016010120191e+35,3,,,,,,,,,
23,100016,1.00016010120191e+35,4,,,,1168766,,1168766,-1168766,,-1168766
23,100016,1.00016010120191e+35,5,55233137,,55233137,43340023,,43340023,11893114,,11893114
23,100016,1.00016010120191e+35,6,,,,180098,,180098,-180098,,-180098
23,100016,1.00016010120191e+35,7,,,,,,,,,
23,100016,1.00016010120191e+35,8,,,,,,,,,
23,100016,1.00016010120191e+35,9,,,,,,,,,
23,100016,1.00016010120191e+35,10,37077952,,37077952,29900511,,29900511,7177441,,7177441
23,100016,1.00016010120191e+35,11,9637225,,9637225,8393534,28,8393562,1243691,-28,1243663
23,100016,1.00016010120191e+35,12,,,,,,,,,
23,100016,1.00016010120191e+35,13,31522408,3193,31525601,20441673,860,20442533,11080735,2333,11083068
23,100016,1.00016010120191e+35,14,,,,,,,,,
23,100016,1.00016010120191e+35,15,,,,,,,,,
23,100016,1.00016010120191e+35,16,,,,,,,,,
23,100016,1.00016010120191e+35,17,,,,,,,,,
23,100016,1.00016010120191e+35,18,,,,,,,,,
23,100016,1.00016010120191e+35,19,135063032,5352,135068384,105057890,2601,105060491,30005142,2751,30007893
23,100016,1.00016010120191e+35,20,,,,,,,,,
23,100016,1.00016010120191e+35,21,135063032,5352,135068384,105057890,2601,105060491,30005142,2751,30007893
23,100016,1.00016010120191e+35,22,,,78240778,,,58736606,,,19504172
23,100017,1.00017100120181e+35,1,,,,63192691,71502311,134695002,-63192691,-71502311,-134695002
23,100017,1.00017100120181e+35,2,94976685,101615521,196592206,,,,94976685,101615521,196592206
23,100017,1.00017100120181e+35,3,,,,,,,,,
23,100017,1.00017100120181e+35,4,,,,64405057,59115538,123520595,-64405057,-59115538,-123520595
23,100017,1.00017100120181e+35,5,267563463,185532489,453095952,189852418,139583736,329436154,77711045,45948753,123659798
23,100017,1.00017100120181e+35,6,46041106,25722987,71764093,39389921,23188444,62578365,6651185,2534543,9185728
23,100017,1.00017100120181e+35,7,,,,,,,,,
23,100017,1.00017100120181e+35,8,,,,,,,,,
23,100017,1.00017100120181e+35,9,,,,,,,,,
23,100017,1.00017100120181e+35,10,238184451,185985301,424169752,168667795,136083160,304750955,69516656,49902141,119418797
23,100017,1.00017100120181e+35,11,101836210,88620957,190457167,99381496,77665228,177046724,2454714,10955729,13410443
23,100017,1.00017100120181e+35,12,85348209,112435386,197783595,45286261,68911401,114197662,40061948,43523985,83585933
23,100017,1.00017100120181e+35,13,193084917,238265419,431350336,123485202,145819180,269304382,69599715,92446239,162045954
23,100017,1.00017100120181e+35,14,42261070,29855955,72117025,30998491,15487197,46485688,11262579,14368758,25631337
23,100017,1.00017100120181e+35,15,,,,3463871,436168,3900039,-3463871,-436168,-3900039
23,100017,1.00017100120181e+35,16,,,,,,,,,
23,100017,1.00017100120181e+35,17,,,,,,,,,
23,100017,1.00017100120181e+35,18,,,,,,,,,
23,100017,1.00017100120181e+35,19,1069296111,968034015,2037330126,828123203,737792363,1565915566,241172908,230241652,471414560
23,100017,1.00017100120181e+35,20,1700290,37813576,39513866,1316800,28819822,30136622,383490,8993754,9377244
23,100017,1.00017100120181e+35,21,1067595821,930220439,1997816260,826806403,708972541,1535778944,240789418,221247898,462037316
23,100017,1.00017100120181e+35,22,,,1243760850,,,865299723,,,378461127
23,100018,1.00018100120181e+35,1,,,,13115169,47594006,60709175,-13115169,-47594006,-60709175
23,100018,1.00018100120181e+35,2,66845214,84340564,151185778,,,,66845214,84340564,151185778
23,100018,1.00018100120181e+35,3,,,,0,0,0,0,0,0
23,100018,1.00018100120181e+35,4,,,,61276058,51449389,112725447,-61276058,-51449389,-112725447
23,100018,1.00018100120181e+35,5,648105813,402698975,1050804788,513916193,352577297,866493490,134189620,50121678,184311298
23,100018,1.00018100120181e+35,6,61649166,30815389,92464555,54101733,27019472,81121205,7547433,3795917,11343350
23,100018,1.00018100120181e+35,7,20130705,22509732,42640437,15568645,16781177,32349822,4562060,5728555,10290615
23,100018,1.00018100120181e+35,8,41539720,50702035,92241755,,,,41539720,50702035,92241755
23,100018,1.00018100120181e+35,9,0,0,0,,,,0,0,0
23,100018,1.00018100120181e+35,10,212238597,150089412,362328009,168294821,131408626,299703447,43943776,18680786,62624562
23,100018,1.00018100120181e+35,11,65755163,84666579,150421742,57705051,74237136,131942187,8050112,10429443,18479555
23,100018,1.00018100120181e+35,12,55993211,67715918,123709129,36281281,52131966,88413247,19711930,15583952,35295882
23,100018,1.00018100120181e+35,13,145115765,198525168,343640933,75605915,133327714,208933629,69509850,65197454,134707304
23,100018,1.00018100120181e+35,14,7189350,20751709,27941059,3933191,8880389,12813580,3256159,11871320,15127479
23,100018,1.00018100120181e+35,15,,,,7831504,7123760,14955264,-7831504,-7123760,-14955264
23,100018,1.00018100120181e+35,16,,,,3718285,6507125,10225410,-3718285,-6507125,-10225410
23,100018,1.00018100120181e+35,17,,,,,,,,,
23,100018,1.00018100120181e+35,18,,,,,,,,,
23,100018,1.00018100120181e+35,19,1324562704,1112815481,2437378185,1011347846,909038057,1920385903,313214858,203777424,516992282
23,100018,1.00018100120181e+35,20,,,,,,,,,
23,100018,1.00018100120181e+35,21,1324562704,1112815481,2437378185,1011347846,909038057,1920385903,313214858,203777424,516992282
23,100018,1.00018100120181e+35,22,,,980099813,,,728992510,,,251107303
23,100019,1.00019100120181e+35,1,,,,6522503,7772014,14294517,-6522503,-7772014,-14294517
23,100019,1.00019100120181e+35,2,109984322,70556607,180540929,,,,109984322,70556607,180540929
23,100019,1.00019100120181e+35,3,,,,,,,,,
23,100019,1.00019100120181e+35,4,,,,112109464,46194573,158304037,-112109464,-46194573,-158304037
23,100019,1.00019100120181e+35,5,644659634,219005849,863665483,563897154,180738246,744635400,80762480,38267603,119030083
23,100019,1.00019100120181e+35,6,92623796,25681174,118304970,67174916,15560343,82735259,25448880,10120831,35569711
23,100019,1.00019100120181e+35,7,103524732,42363421,145888153,60226043,26973155,87199198,43298689,15390266,58688955
23,100019,1.00019100120181e+35,8,,,,,,,,,
23,100019,1.00019100120181e+35,9,,,,,,,,,
23,100019,1.00019100120181e+35,10,456399170,168773362,625172532,402966158,142801739,545767897,53433012,25971623,79404635
23,100019,1.00019100120181e+35,11,114961313,65227229,180188542,107581928,59255698,166837626,7379385,5971531,13350916
23,100019,1.00019100120181e+35,12,114924606,77533753,192458359,64709618,52916021,117625639,50214988,24617732,74832720
23,100019,1.00019100120181e+35,13,230977454,181345158,412322612,100834907,87631989,188466896,130142547,93713169,223855716
23,100019,1.00019100120181e+35,14,38298233,15864444,54162677,27082361,11277028,38359389,11215872,4587416,15803288
23,100019,1.00019100120181e+35,15,,,,807243,4352033,5159276,-807243,-4352033,-5159276
23,100019,1.00019100120181e+35,16,,,,23567269,29610725,53177994,-23567269,-29610725,-53177994
23,100019,1.00019100120181e+35,17,,,,19607248,17780392,37387640,-19607248,-17780392,-37387640
23,100019,1.00019100120181e+35,18,,,,,,,,,
23,100019,1.00019100120181e+35,19,1906353260,866350997,2772704257,1557086812,682863956,2239950768,349266448,183487041,532753489
23,100019,1.00019100120181e+35,20,,,,,,,,,
23,100019,1.00019100120181e+35,21,1906353260,866350997,2772704257,1557086812,682863956,2239950768,349266448,183487041,532753489
23,100019,1.00019100120181e+35,22,,,1410142045,,,1018698058,,,391443987
23,100020,1.00020100120181e+35,1,,,,4025917,11636617,15662534,-4025917,-11636617,-15662534
23,100020,1.00020100120181e+35,2,12367809,10720157,23087966,,,,12367809,10720157,23087966
23,100020,1.00020100120181e+35,3,,,,,,,,,
23,100020,1.00020100120181e+35,4,,,,10538733,4673038,15211771,-10538733,-4673038,-15211771
23,100020,1.00020100120181e+35,5,120885903,56571090,177456993,99522482,53150400,152672882,21363421,3420690,24784111
23,100020,1.00020100120181e+35,6,3312271,2295518,5607789,3288460,1983760,5272220,23811,311758,335569
23,100020,1.00020100120181e+35,7,1899637,4317437,6217074,1482809,2301698,3784507,416828,2015739,2432567
23,100020,1.00020100120181e+35,8,,,,,,,,,
23,100020,1.00020100120181e+35,9,,,,,,,,,
23,100020,1.00020100120181e+35,10,130694992,75139036,205834028,110697271,64382290,175079561,19997721,10756746,30754467
23,100020,1.00020100120181e+35,11,11879033,10012606,21891639,10947813,9469044,20416857,931220,543562,1474782
23,100020,1.00020100120181e+35,12,53169552,133195502,186365054,33317930,82900257,116218187,19851622,50295245,70146867
23,100020,1.00020100120181e+35,13,31607440,60720933,92328373,11901122,18099973,30001095,19706318,42620960,62327278
23,100020,1.00020100120181e+35,14,14296760,26706382,41003142,6426095,12829788,19255883,7870665,13876594,21747259
23,100020,1.00020100120181e+35,15,,,,,,,,,
23,100020,1.00020100120181e+35,16,,,,,,,,,
23,100020,1.00020100120181e+35,17,,,,254296,788822,1043118,-254296,-788822,-1043118
23,100020,1.00020100120181e+35,18,,,,,,,,,
23,100020,1.00020100120181e+35,19,380113397,379678661,759792058,292402928,262215687,554618615,87710469,117462974,205173443
23,100020,1.00020100120181e+35,20,,,,,,,,,
23,100020,1.00020100120181e+35,21,380113397,379678661,759792058,292402928,262215687,554618615,87710469,117462974,205173443
23,100020,1.00020100120181e+35,22,,,506419094,,,341715700,,,164703394
23,100022,1.00022100120181e+35,1,,,,581901321,40802209,622703530,-581901321,-40802209,-622703530
23,100022,1.00022100120181e+35,2,493663557,455931000,949594557,,,,493663557,455931000,949594557
23,100022,1.00022100120181e+35,3,,,,,,,,,
23,100022,1.00022100120181e+35,4,,,,288064615,20190725,308255340,-288064615,-20190725,-308255340
23,100022,1.00022100120181e+35,5,638936313,149133454,788069767,381632840,127087201,508720041,257303473,22046253,279349726
23,100022,1.00022100120181e+35,6,544956362,92720109,637676471,475651443,93543024,569194467,69304919,-822915,68482004
23,100022,1.00022100120181e+35,7,79661648,96717638,176379286,76090324,94327879,170418203,3571324,2389759,5961083
23,100022,1.00022100120181e+35,8,209883437,76631997,286515434,,,,209883437,76631997,286515434
23,100022,1.00022100120181e+35,9,,,,,,,,,
23,100022,1.00022100120181e+35,10,785909303,201152069,987061372,585598564,149882897,735481461,200310739,51269172,251579911
23,100022,1.00022100120181e+35,11,713680153,301997383,1015677536,581572561,246095384,827667945,132107592,55901999,188009591
23,100022,1.00022100120181e+35,12,598608484,277842066,876450550,459549054,240835416,700384470,139059430,37006650,176066080
23,100022,1.00022100120181e+35,13,,,,,,,,,
23,100022,1.00022100120181e+35,14,,,,,,,,,
23,100022,1.00022100120181e+35,15,,,,,,,,,
23,100022,1.00022100120181e+35,16,,,,,,,,,
23,100022,1.00022100120181e+35,17,,,,,,,,,
23,100022,1.00022100120181e+35,18,,,,,,,,,
23,100022,1.00022100120181e+35,19,4065299257,1652125716,5717424973,3430060722,1012764735,4442825457,635238535,639360981,1274599516
23,100022,1.00022100120181e+35,20,1141992,12156797,13298789,926222,8984258,9910480,215770,3172539,3388309
23,100022,1.00022100120181e+35,21,4064157265,1639968919,5704126184,3429134500,1003780477,4432914977,635022765,636188442,1271211207
23,100022,1.00022100120181e+35,22,,,2879189458,,,2263533876,,,615655582
23,100023,1.00023010120191e+35,1,,,,5740202,10286111,16026313,-5740202,-10286111,-16026313
23,100023,1.00023010120191e+35,2,54789530,76171341,130960871,,,,54789530,76171341,130960871
23,100023,1.00023010120191e+35,3,,,,,,,,,
23,100023,1.00023010120191e+35,4,,,,27939021,8606320,36545341,-27939021,-8606320,-36545341
23,100023,1.00023010120191e+35,5,527756814,285969904,813726718,479680252,272573790,752254042,48076562,13396114,61472676
23,100023,1.00023010120191e+35,6,43952111,24376431,68328542,41550102,24234037,65784139,2402009,142394,2544403
23,100023,1.00023010120191e+35,7,35484548,24030185,59514733,32218519,22258337,54476856,3266029,1771848,5037877
23,100023,1.00023010120191e+35,8,,,,,,,,,
23,100023,1.00023010120191e+35,9,,,,,,,,,
23,100023,1.00023010120191e+35,10,363906606,192714665,556621271,335027512,181724870,516752382,28879094,10989795,39868889
23,100023,1.00023010120191e+35,11,63615081,87824273,151439354,60460985,85791719,146252704,3154096,2032554,5186650
23,100023,1.00023010120191e+35,12,53381294,55393013,108774307,43517795,46692096,90209891,9863499,8700917,18564416
23,100023,1.00023010120191e+35,13,57157739,100537536,157695275,44527664,79119425,123647089,12630075,21418111,34048186
23,100023,1.00023010120191e+35,14,2418493,11217107,13635600,808206,1394633,2202839,1610287,9822474,11432761
23,100023,1.00023010120191e+35,15,,,,1837,,1837,-1837,,-1837
23,100023,1.00023010120191e+35,16,,,,545283,2845975,3391258,-545283,-2845975,-3391258
23,100023,1.00023010120191e+35,17,,,,25230799,63859728,89090527,-25230799,-63859728,-89090527
23,100023,1.00023010120191e+35,18,,,,,,,,,
23,100023,1.00023010120191e+35,19,1202462216,858234455,2060696671,1097248177,799387041,1896635218,105214039,58847414,164061453
23,100023,1.00023010120191e+35,20,,,,,,,,,
23,100023,1.00023010120191e+35,21,1202462216,858234455,2060696671,1097248177,799387041,1896635218,105214039,58847414,164061453
23,100023,1.00023010120191e+35,22,,,974530207,,,876862066,,,97668141
23,100024,1.00024100120181e+35,1,,,,15489,8095011,8110500,-15489,-8095011,-8110500
23,100024,1.00024100120181e+35,2,54421,9135414,9189835,,,,54421,9135414,9189835
23,100024,1.00024100120181e+35,3,,,,,,,,,
23,100024,1.00024100120181e+35,4,,,,,2968624,2968624,,-2968624,-2968624
23,100024,1.00024100120181e+35,5,75730,12670678,12746408,-233429,8437409,8203980,309159,4233269,4542428
23,100024,1.00024100120181e+35,6,24904,953593,978497,169433,813832,983265,-144529,139761,-4768
23,100024,1.00024100120181e+35,7,,1687865,1687865,,1220891,1220891,,466974,466974
23,100024,1.00024100120181e+35,8,,,,,,,,,
23,100024,1.00024100120181e+35,9,,,,,,,,,
23,100024,1.00024100120181e+35,10,53871,3368872,3422743,33617,2643339,2676956,20254,725533,745787
23,100024,1.00024100120181e+35,11,,4133683,4133683,,3665720,3665720,,467963,467963
23,100024,1.00024100120181e+35,12,69477,3468612,3538089,24755,61535,86290,44722,3407077,3451799
23,100024,1.00024100120181e+35,13,87282,7534387,7621669,22589,1937344,1959933,64693,5597043,5661736
23,100024,1.00024100120181e+35,14,,1733997,1733997,,300737,300737,,1433260,1433260
23,100024,1.00024100120181e+35,15,,,,,,,,,
23,100024,1.00024100120181e+35,16,,,,,,,,,
23,100024,1.00024100120181e+35,17,,,,34153,415985,450138,-34153,-415985,-450138
23,100024,1.00024100120181e+35,18,,,,,,,,,
23,100024,1.00024100120181e+35,19,365685,44687101,45052786,66607,30560427,30627034,299078,14126674,14425752
23,100024,1.00024100120181e+35,20,,,,,,,,,
23,100024,1.00024100120181e+35,21,365685,44687101,45052786,66607,30560427,30627034,299078,14126674,14425752
23,100024,1.00024100120181e+35,22,,,18716184,,,8388899,,,10327285
23,100025,1.00025070120181e+35,1,,,,-186150,1996863,1810713,186150,-1996863,-1810713
23,100025,1.00025070120181e+35,2,30792624,61628403,92421027,,,,30792624,61628403,92421027
23,100025,1.00025070120181e+35,3,,,,,,,,,
23,100025,1.00025070120181e+35,4,,,,36724280,54938783,91663063,-36724280,-54938783,-91663063
23,100025,1.00025070120181e+35,5,292097443,247341588,539439031,216819691,210595651,427415342,75277752,36745937,112023689
23,100025,1.00025070120181e+35,6,84157025,33876762,118033787,43679931,33752643,77432574,40477094,124119,40601213
23,100025,1.00025070120181e+35,7,111710484,91927410,203637894,78065080,78200011,156265091,33645404,13727399,47372803
23,100025,1.00025070120181e+35,8,,,,,,,,,
23,100025,1.00025070120181e+35,9,,,,,,,,,
23,100025,1.00025070120181e+35,10,155416168,140163848,295580016,117983915,119174461,237158376,37432253,20989387,58421640
23,100025,1.00025070120181e+35,11,185188075,132895253,318083328,154499342,121377930,275877272,30688733,11517323,42206056
23,100025,1.00025070120181e+35,12,,,,,,,,,
23,100025,1.00025070120181e+35,13,226608508,269866450,496474958,128754461,166730352,295484813,97854047,103136098,200990145
23,100025,1.00025070120181e+35,14,32398583,50760751,83159334,12795804,29857758,42653562,19602779,20902993,40505772
23,100025,1.00025070120181e+35,15,,,,15336369,22328870,37665239,-15336369,-22328870,-37665239
23,100025,1.00025070120181e+35,16,,,,,,,,,
23,100025,1.00025070120181e+35,17,,,,,,,,,
23,100025,1.00025070120181e+35,18,,,,,,,,,
23,100025,1.00025070120181e+35,19,1118368910,1028460465,2146829375,804472723,838953322,1643426045,313896187,189507143,503403330
23,100025,1.00025070120181e+35,20,59903,5108090,5167993,45452,3997269,4042721,14451,1110821,1125272
23,100025,1.00025070120181e+35,21,1118309007,1023352375,2141661382,804427271,834956053,1639383324,313881736,188396322,502278058
23,100025,1.00025070120181e+35,22,,,1110138302,,,808520461,,,301617841
23,100026,1.00026031420191e+35,1,,,,9925000,12626000,22551000,-9925000,-12626000,-22551000
23,100026,1.00026031420191e+35,2,13602000,26835000,40437000,,,,13602000,26835000,40437000
23,100026,1.00026031420191e+35,3,,,,,,,,,
23,100026,1.00026031420191e+35,4,,,,275000,1375000,1650000,-275000,-1375000,-1650000
23,100026,1.00026031420191e+35,5,50134000,49209000,99343000,44995000,48121000,93116000,5139000,1088000,6227000
23,100026,1.00026031420191e+35,6,3657000,6171000,9828000,3251000,6046000,9297000,406000,125000,531000
23,100026,1.00026031420191e+35,7,7423000,7500000,14923000,4803000,6246000,11049000,2620000,1254000,3874000
23,100026,1.00026031420191e+35,8,,,,,,,,,
23,100026,1.00026031420191e+35,9,,,,,,,,,
23,100026,1.00026031420191e+35,10,18207000,19492000,37699000,2934000,12587000,15521000,15273000,6905000,22178000
23,100026,1.00026031420191e+35,11,6845000,13800000,20645000,5910000,12629000,18539000,935000,1171000,2106000
23,100026,1.00026031420191e+35,12,,,,,,,,,
